participant,list,serial_position,word,category,size,first_letter,word_length,color_r,color_g,color_b,pos_x,pos_y,list_group
14,5,11,BANJO,INSTRUMENTS,large,B,5,11,149,237,59.478570249772496,13.877061227568209,early
14,5,12,HARMONICA,INSTRUMENTS,small,H,9,205,153,97,67.50965914229613,15.707691746247672,early
14,5,13,BLENDER,KITCHEN-RELATED,large,B,7,253,54,9,19.943500702919632,63.45945141065865,early
14,5,14,COLANDER,KITCHEN-RELATED,small,C,8,192,184,89,20.472089548746155,75.4869164100418,early
14,5,15,CUP,KITCHEN-RELATED,small,C,3,30,170,170,48.15532587594797,20.98464855561933,early
14,5,16,MIXER,KITCHEN-RELATED,large,M,5,9,152,216,62.11614455967133,9.419283511746684,early
14,6,1,GOAT,MAMMALS,large,G,4,1,44,49,2.8287834479958507,47.7465689399945,early
14,6,2,WOLF,MAMMALS,large,W,4,126,201,17,5.462019276322671,41.67618419295042,early
14,6,3,SHEEP,MAMMALS,large,S,5,0,52,124,45.31992565562143,35.94939329529884,early
14,6,4,PANTHER,MAMMALS,large,P,7,164,230,61,67.79993960458579,77.08461733294745,early
14,6,5,SQUASH,VEGETABLES,small,S,6,76,108,190,31.188979706570766,7.702446675306939,early
14,6,6,ZUCCHINI,VEGETABLES,small,Z,8,32,203,173,61.675099629985326,4.623514295355098,early
14,6,7,OLIVE,VEGETABLES,small,O,5,112,193,16,0.172366829978432,12.47551256533248,early
14,6,8,AUBERGINE,VEGETABLES,small,A,9,209,104,178,82.56348990229844,40.45706300321048,early
14,6,9,SHOULDER,BODY PARTS,small,S,8,244,7,110,0.14935718230515427,75.23631319736796,early
14,6,10,FOOT,BODY PARTS,small,F,4,166,192,218,68.21871369332725,75.69919847369701,early
14,6,11,ELBOW,BODY PARTS,small,E,5,150,0,251,21.287096561446855,3.0864386085418594,early
14,6,12,KIDNEY,BODY PARTS,small,K,6,87,81,159,8.6493491956368,51.067183854359016,early
14,6,13,BOMBAY,CITIES,large,B,6,77,225,209,18.577277822514496,22.557228773448475,early
14,6,14,MIAMI,CITIES,large,M,5,6,49,202,59.57733251710895,10.589473678810098,early
14,6,15,TORONTO,CITIES,large,T,7,244,4,59,67.3413709759174,64.54015336152203,early
14,6,16,STOCKHOLM,CITIES,large,S,9,22,99,248,58.85778535601063,13.545185761828558,early
14,7,1,CALIFORNIA,STATES,large,C,10,120,225,170,30.296741784022238,49.06833668207944,early
14,7,2,VERMONT,STATES,large,V,7,170,45,103,72.56461678468057,29.681393754290387,early
14,7,3,WISCONSIN,STATES,large,W,9,222,12,78,77.3408779417743,53.8988863068122,early
14,7,4,HAWAII,STATES,large,H,6,11,145,127,44.321666167948734,4.973183987090129,early
14,7,5,PHILADELPHIA,CITIES,large,P,12,106,198,74,82.60491276081972,28.523221111293864,early
14,7,6,VANCOUVER,CITIES,large,V,9,186,132,71,29.6107325326325,60.71777363059321,early
14,7,7,TOKYO,CITIES,large,T,5,196,93,61,15.859327709304074,59.75913026149848,early
14,7,8,JERUSALEM,CITIES,large,J,9,10,254,199,30.446210500295788,5.340945496791312,early
14,7,9,WASHER,TOOLS,small,W,6,78,251,141,39.54584752603165,30.148345090301998,early
14,7,10,GLUE,TOOLS,small,G,4,187,234,227,5.2749647952525205,40.78064709964747,early
14,7,11,RULER,TOOLS,small,R,5,136,25,94,48.00274481505654,19.520686721605298,early
14,7,12,NUTS,TOOLS,small,N,4,66,225,128,42.39984021925014,9.63852246357878,early
14,7,13,KUMQUAT,FRUITS,small,K,7,236,232,134,58.3709034851554,14.829078593708429,early
14,7,14,MANGO,FRUITS,small,M,5,243,164,88,38.94918410828617,39.35636341070528,early
14,7,15,NECTARINE,FRUITS,small,N,9,98,101,239,44.435584061639084,67.78886914698926,early
14,7,16,BANANA,FRUITS,small,B,6,192,214,14,61.013556876106534,43.48477653405398,early
14,8,1,TOOTH,BODY PARTS,small,T,5,173,182,250,10.207787858883272,37.93160827625312,late
14,8,2,KANSAS,STATES,large,K,6,173,135,50,30.558694093308976,23.568898473485106,late
14,8,3,MOOSE,MAMMALS,large,M,5,77,135,188,16.047490955124193,61.673251645564704,late
14,8,4,RACOON,MAMMALS,large,R,6,224,228,142,47.77278606296921,13.095519206142718,late
14,8,5,TONGUE,BODY PARTS,small,T,6,38,190,1,47.04599321316731,62.689372713465325,late
14,8,6,PEAR,FRUITS,small,P,4,137,202,187,65.73462580969807,59.856539707847816,late
14,8,7,MONKEY,MAMMALS,large,M,6,247,88,134,34.15071371736921,62.418856022507896,late
14,8,8,PANCREAS,BODY PARTS,small,P,8,140,211,121,5.064158295067756,9.037662262364147,late
14,8,9,ANTELOPE,MAMMALS,large,A,8,241,89,178,72.88828340257331,25.073076517318434,late
14,8,10,FLORIDA,STATES,large,F,7,39,173,74,22.688940969161933,77.8710276094039,late
14,8,11,POMEGRANATE,FRUITS,small,P,11,173,2,54,43.190938248614316,7.312476070934448,late
14,8,12,IOWA,STATES,large,I,4,220,136,180,65.42113954903108,43.41373386762965,late
14,8,13,RIB,BODY PARTS,small,R,3,25,170,50,22.01343478783675,8.782996801853962,late
14,8,14,MICHIGAN,STATES,large,M,8,140,114,40,20.56728178566337,2.0580022147807835,late
14,8,15,CLEMENTINE,FRUITS,small,C,10,96,125,178,4.552585582766202,2.17028938767047,late
14,8,16,LEMON,FRUITS,small,L,5,92,44,140,82.18911387244518,63.4552816957358,late
14,9,1,BERLIN,CITIES,large,B,6,108,196,181,61.14147243070553,57.2951017474197,late
14,9,2,RENO,CITIES,large,R,4,231,151,55,13.739182857818465,74.36013420899886,late
14,9,3,MILLIPEDE,INSECTS,small,M,9,163,212,249,84.60961112215593,35.46223469657249,late
14,9,4,CEDAR,TREES,large,C,5,106,47,227,11.089474628063359,16.748777764871022,late
14,9,5,SYCAMORE,TREES,large,S,8,128,168,133,42.85946211106142,52.25932147201897,late
14,9,6,MOSQUITO,INSECTS,small,M,8,18,93,172,66.90461109850159,23.78447333380697,late
14,9,7,SYDNEY,CITIES,large,S,6,211,206,223,13.520261891069808,61.92011120596994,late
14,9,8,TEAK,TREES,large,T,4,135,190,164,8.236907629783156,33.91914591193596,late
14,9,9,TROUSERS,CLOTHING,small,T,8,106,180,122,52.496728927694924,12.97333226243461,late
14,9,10,SWEATER,CLOTHING,small,S,7,159,219,117,72.62102459308898,57.8922976471669,late
14,9,11,PALM,TREES,large,P,4,113,131,241,34.63091274281229,39.658071466356944,late
14,9,12,GLOVES,CLOTHING,small,G,6,135,139,244,6.508447545691008,48.8052901628883,late
14,9,13,HORNET,INSECTS,small,H,6,178,140,116,45.34441748434409,50.313885245594584,late
14,9,14,CHICAGO,CITIES,large,C,7,9,23,129,77.13127329685935,56.592042257009446,late
14,9,15,MANTIS,INSECTS,small,M,6,173,226,144,73.38985816994291,50.91601960651586,late
14,9,16,BRA,CLOTHING,small,B,3,81,153,121,5.223307725649424,13.335622262488712,late
14,10,1,ASH,TREES,large,A,3,164,243,100,12.77482075007481,42.57580792966042,late
14,10,2,EUCALYPTUS,TREES,large,E,10,36,148,251,45.30513589497916,37.431075523819764,late
14,10,3,GUITAR,INSTRUMENTS,large,G,6,81,25,73,49.85686769419723,46.81155739173379,late
14,10,4,LIP,BODY PARTS,small,L,3,64,110,217,35.74141390372554,45.719322035934226,late
14,10,5,SCORPION,INSECTS,small,S,8,45,156,185,58.10395070699973,58.793690714857775,late
14,10,6,LARVA,INSECTS,small,L,5,251,225,32,5.122192950571849,53.092885970605366,late
14,10,7,WILLOW,TREES,large,W,6,50,78,108,58.67958539544952,75.75030462587033,late
14,10,8,XYLOPHONE,INSTRUMENTS,large,X,9,198,216,170,37.671732479432045,37.948649701909055,late
14,10,9,ACCORDION,INSTRUMENTS,large,A,9,224,161,70,18.84359435203253,65.00520807951669,late
14,10,10,ANKLE,BODY PARTS,small,A,5,36,137,117,62.847523408076974,77.44211747126845,late
14,10,11,BONGOS,INSTRUMENTS,large,B,6,89,238,90,25.640999027950762,65.49207038564234,late
14,10,12,MONARCH,INSECTS,small,M,7,210,182,85,77.87494165218592,49.94073045292803,late
14,10,13,FINGER,BODY PARTS,small,F,6,130,146,114,36.357650802637124,63.521913218805615,late
14,10,14,HAND,BODY PARTS,small,H,4,118,51,254,2.432758895783204,79.04025582677774,late
14,10,15,WORM,INSECTS,small,W,4,72,234,82,21.407849994653525,30.173654745634202,late
14,10,16,POPLAR,TREES,large,P,6,219,239,85,24.17391664942371,16.475343914148304,late
14,11,1,JAPAN,COUNTRIES,large,J,5,129,177,106,33.10335650141651,35.08608404951178,late
14,11,2,CAT,MAMMALS,large,C,3,148,1,34,21.414616157777218,81.92784352166353,late
14,11,3,PROTRACTOR,TOOLS,small,P,10,173,176,137,30.98781963974741,12.735111860880604,late
14,11,4,SQUIRREL,MAMMALS,small,S,8,164,230,143,67.02000286329064,63.32366490493269,late
14,11,5,LEOPARD,MAMMALS,large,L,7,51,4,134,5.575956034616038,25.92490561729134,late
14,11,6,KAZOO,INSTRUMENTS,small,K,5,237,245,243,6.795289816703017,61.209747112967854,late
14,11,7,SWITZERLAND,COUNTRIES,large,S,11,194,25,121,41.073437867320514,53.960800447191424,late
14,11,8,CLARINET,INSTRUMENTS,small,C,8,44,121,196,54.978582498956534,11.66360075130659,late
14,11,9,PIANO,INSTRUMENTS,large,P,5,85,26,131,61.29228045848847,32.145396654001885,late
14,11,10,CHISEL,TOOLS,small,C,6,106,126,116,29.54243177772542,59.26256340982468,late
14,11,11,SAW,TOOLS,small,S,3,34,79,164,39.214858764014316,81.42223296416098,late
14,11,12,ENGLAND,COUNTRIES,large,E,7,151,10,197,23.098287292698394,60.807286965299674,late
14,11,13,FERRET,MAMMALS,small,F,6,177,172,111,37.91520848539204,6.724130906509775,late
14,11,14,FRANCE,COUNTRIES,large,F,6,232,7,220,46.95348708831406,58.66688310904029,late
14,11,15,BOLTS,TOOLS,small,B,5,92,13,13,54.12416691431074,46.20129647313084,late
14,11,16,DRUM,INSTRUMENTS,large,D,4,217,200,199,14.007965905972059,15.81074296070261,late
14,12,1,MONTANA,STATES,large,M,7,163,243,131,38.12820234406579,59.10125181257004,late
14,12,2,MAINE,STATES,large,M,5,70,126,133,15.54674736451443,80.65029613906368,late
14,12,3,SKILLET,KITCHEN-RELATED,large,S,7,154,174,41,32.124119228906316,66.83478374905056,late
14,12,4,UNDERWEAR,CLOTHING,small,U,9,220,51,85,17.71204540230834,7.256653247782952,late
14,12,5,LILY,FLOWERS,small,L,4,35,236,184,46.09797947990765,1.1804163444640476,late
14,12,6,KNIFE,KITCHEN-RELATED,small,K,5,224,243,103,45.356227207546326,13.531168284831336,late
14,12,7,UTAH,STATES,large,U,4,145,142,46,53.172309335158744,54.32960456025353,late
14,12,8,PANTS,CLOTHING,small,P,5,186,85,144,76.18536399329756,21.78422883029816,late
14,12,9,DRESS,CLOTHING,small,D,5,66,151,210,47.08351313748699,70.079732240637,late
14,12,10,TOASTER,KITCHEN-RELATED,large,T,7,93,154,152,26.790911516786682,18.42652627604933,late
14,12,11,NARCISSUS,FLOWERS,small,N,9,228,145,140,31.449509685423198,17.716449474577203,late
14,12,12,GIRDLE,CLOTHING,small,G,6,145,171,89,55.16170603451513,45.49433400234643,late
14,12,13,SUNFLOWER,FLOWERS,small,S,9,72,216,27,49.49012094143957,37.28964053715949,late
14,12,14,ARIZONA,STATES,large,A,7,35,134,44,66.9172530234784,62.736204306308586,late
14,12,15,DAISY,FLOWERS,small,D,5,173,131,58,21.31807912960237,26.118568348691248,late
14,12,16,FORK,KITCHEN-RELATED,small,F,4,146,51,237,23.388538564434302,44.52622909529719,late
14,13,1,ROME,CITIES,large,R,4,234,252,244,45.62964562713003,8.384876156326511,late
14,13,2,MONTREAL,CITIES,large,M,8,246,143,252,60.50150122989253,17.361538307458606,late
14,13,3,BROILER,KITCHEN-RELATED,large,B,7,80,245,223,80.06027619559123,18.09033110408792,late
14,13,4,PELVIS,BODY PARTS,large,P,6,10,174,185,37.95197403435449,58.99403725270098,late
14,13,5,MUG,KITCHEN-RELATED,small,M,3,121,77,30,18.297140270698673,17.01342562262941,late
14,13,6,HIP,BODY PARTS,small,H,3,247,71,88,37.147005440749524,68.58072540557157,late
14,13,7,THERMOMETER,KITCHEN-RELATED,small,T,11,218,97,115,59.27007286084852,42.652614894978825,late
14,13,8,DALLAS,CITIES,large,D,6,171,51,70,20.94390996797677,60.13546675530763,late
14,13,9,TRUMPET,INSTRUMENTS,large,T,7,121,162,20,44.16373393118894,48.18264527564715,late
14,13,10,TUBA,INSTRUMENTS,large,T,4,44,149,179,22.650099089146252,51.25529469956427,late
14,13,11,STOMACH,BODY PARTS,small,S,7,172,155,123,59.831477994712515,30.352692084618756,late
14,13,12,ARMS,BODY PARTS,large,A,4,202,153,82,2.5145652263232456,37.90535260548832,late
14,13,13,PARIS,CITIES,large,P,5,59,203,228,25.812456460591935,41.7233583236001,late
14,13,14,PICCOLO,INSTRUMENTS,small,P,7,71,21,40,24.799031829212286,72.89018474417247,late
14,13,15,TAMBOURINE,INSTRUMENTS,small,T,10,89,210,212,41.51127700221136,4.88546917907231,late
14,13,16,OVEN,KITCHEN-RELATED,large,O,4,61,81,159,80.67737106796955,29.261398798124155,late
14,14,1,ALASKA,STATES,large,A,6,239,9,209,65.08513504989364,28.053854765626422,late
14,14,2,RHINOCEROS,MAMMALS,large,R,10,82,213,86,4.469770149025876,5.378066419391039,late
14,14,3,CHRYSALIS,INSECTS,small,C,9,125,253,7,12.023422634950968,37.88807718498571,late
14,14,4,OHIO,STATES,large,O,4,181,137,127,26.96194120741516,57.343591182106714,late
14,14,5,WASP,INSECTS,small,W,4,80,172,54,15.048999716251885,31.764107937408852,late
14,14,6,PUMPKIN,VEGETABLES,large,P,7,21,56,207,21.607210784385526,78.14177485514362,late
14,14,7,FOX,MAMMALS,large,F,3,222,203,53,21.650271405952854,17.86393210941496,late
14,14,8,RUTABAGA,VEGETABLES,small,R,8,220,147,203,45.78013743950828,60.557402790086904,late
14,14,9,LLAMA,MAMMALS,large,L,5,185,70,175,83.99793265453378,4.80327248482598,late
14,14,10,BEETLE,INSECTS,small,B,6,0,106,80,49.87323680292785,64.01990104543539,late
14,14,11,GINGER,VEGETABLES,small,G,6,241,176,144,11.964333519649804,50.11585360311689,late
14,14,12,PENNSYLVANIA,STATES,large,P,12,60,9,143,36.03835576121337,60.40091771938769,late
14,14,13,TEXAS,STATES,large,T,5,204,6,220,0.3723751392911123,83.37466556960301,late
14,14,14,RABBIT,MAMMALS,small,R,6,219,92,15,61.76618968794271,60.41807642207124,late
14,14,15,OKRA,VEGETABLES,small,O,4,190,208,184,65.13472906895014,3.7973046447385688,late
14,14,16,TERMITE,INSECTS,small,T,7,59,203,203,40.17927637441768,66.97975472298972,late
14,15,1,WEDGE,TOOLS,small,W,5,0,215,229,60.54608496458898,65.44866071902946,late
14,15,2,CELLO,INSTRUMENTS,large,C,5,27,124,139,27.164891525588462,56.34989861053436,late
14,15,3,PLUM,FRUITS,small,P,4,187,225,223,66.11973950573326,5.441052508007404,late
14,15,4,SAXOPHONE,INSTRUMENTS,large,S,9,78,214,219,69.27345191579735,18.53602419660843,late
14,15,5,PINE,TREES,large,P,4,144,10,238,71.56929420262576,54.226188306067634,late
14,15,6,HONEYDEW,FRUITS,small,H,8,41,63,122,36.446850668740225,36.66768330808813,late
14,15,7,ELM,TREES,large,E,3,200,180,140,61.191877783131936,6.998732396786446,late
14,15,8,HAMMER,TOOLS,small,H,6,148,241,141,28.247206639487324,65.31732824024677,late
14,15,9,SCREWS,TOOLS,small,S,6,174,128,239,57.19244417795161,45.425757485584406,late
14,15,10,HICKORY,TREES,large,H,7,49,15,244,41.99303724834788,56.10395275978593,late
14,15,11,WIRE,TOOLS,small,W,4,130,116,106,62.691129155575645,50.816713714678365,late
14,15,12,FIG,FRUITS,small,F,3,158,134,67,81.08729260886714,3.7836118191507477,late
14,15,13,TRIANGLE,INSTRUMENTS,small,T,8,118,100,163,12.245132590046083,72.31280559059257,late
14,15,14,MAPLE,TREES,large,M,5,129,247,7,29.006933801473217,54.78960395742792,late
14,15,15,VIOLIN,INSTRUMENTS,large,V,6,29,201,243,76.03631068157908,16.325236159248657,late
14,15,16,RASPBERRY,FRUITS,small,R,9,112,19,33,71.17341760516464,41.833468615494674,late
15,0,1,FINGER,BODY PARTS,small,F,6,237,82,140,61.955449207830426,41.56431609833036,early
15,0,2,LIP,BODY PARTS,small,L,3,93,180,77,54.18231875201801,42.03300929875019,early
15,0,3,ANKLE,BODY PARTS,small,A,5,71,108,209,14.66658787961334,84.01226434644235,early
15,0,4,HAND,BODY PARTS,small,H,4,245,121,80,36.36039761925176,61.671780333859445,early
15,0,5,ACCORDION,INSTRUMENTS,large,A,9,27,18,123,26.884001423367188,27.25924367545626,early
15,0,6,XYLOPHONE,INSTRUMENTS,large,X,9,197,19,96,53.8303050917503,42.7482166224436,early
15,0,7,BONGOS,INSTRUMENTS,large,B,6,215,170,168,11.338511220269346,74.16860108336988,early
15,0,8,GUITAR,INSTRUMENTS,large,G,6,229,179,33,75.20981353463837,26.87932661924643,early
15,0,9,ASH,TREES,large,A,3,25,14,141,46.876396750810585,88.16183660696612,early
15,0,10,POPLAR,TREES,large,P,6,11,122,189,15.188427419161773,1.8356713739313424,early
15,0,11,WILLOW,TREES,large,W,6,181,93,129,14.3881925283339,48.01316741796986,early
15,0,12,EUCALYPTUS,TREES,large,E,10,176,203,129,74.49079973039237,20.26743696825388,early
15,0,13,MONARCH,INSECTS,small,M,7,35,241,212,16.925486687889997,66.21663791641458,early
15,0,14,WORM,INSECTS,small,W,4,194,236,169,38.928933972312045,66.19243932049145,early
15,0,15,SCORPION,INSECTS,small,S,8,62,58,73,76.16402492645271,31.44872270884979,early
15,0,16,LARVA,INSECTS,small,L,5,7,226,186,54.622999484343,37.80828697118726,early
15,1,1,CLOSET,BUILDING RELATED,large,C,6,60,208,230,51.89594949122428,15.16531595567113,early
15,1,2,CHIMNEY,BUILDING RELATED,large,C,7,230,247,185,50.32143366156716,20.14091064884207,early
15,1,3,FURNACE,BUILDING RELATED,large,F,7,113,25,64,0.26302542599046963,43.63162650817941,early
15,1,4,LOBBY,BUILDING RELATED,large,L,5,115,150,120,73.51703922594216,2.7450428853139863,early
15,1,5,ARTICHOKE,VEGETABLES,small,A,9,35,116,189,35.760961220090955,36.9189589048314,early
15,1,6,POTATO,VEGETABLES,small,P,6,163,244,158,74.24437245377672,77.47155464640453,early
15,1,7,GARLIC,VEGETABLES,small,G,6,132,123,127,83.60002563450092,41.94051487756281,early
15,1,8,SPINACH,VEGETABLES,small,S,7,3,243,185,45.60003729317203,38.82196997254785,early
15,1,9,SUIT,CLOTHING,small,S,4,86,218,39,84.03717146911221,8.32121328390628,early
15,1,10,CAMISOLE,CLOTHING,small,C,8,25,235,51,62.91851898717495,75.03716414968851,early
15,1,11,BLOUSE,CLOTHING,small,B,6,1,213,209,27.238518599413705,15.251806789896268,early
15,1,12,JACKET,CLOTHING,small,J,6,92,136,116,39.55427142784496,44.40210968181478,early
15,1,13,IRAN,COUNTRIES,large,I,4,101,222,87,54.00808287441314,28.97369415574415,early
15,1,14,GERMANY,COUNTRIES,large,G,7,59,254,244,24.669910702404643,66.243896287689,early
15,1,15,CUBA,COUNTRIES,large,C,4,245,240,219,12.98056625163123,62.63945280652586,early
15,1,16,EGYPT,COUNTRIES,large,E,5,79,159,67,0.9361404861493972,25.332256417704563,early
15,2,1,CELLO,INSTRUMENTS,large,C,5,186,227,140,66.01562955821711,63.87732901459042,early
15,2,2,VIOLIN,INSTRUMENTS,large,V,6,34,81,200,6.736060082554728,28.532296298366763,early
15,2,3,SAXOPHONE,INSTRUMENTS,large,S,9,25,76,242,9.826494455617645,17.256763430848842,early
15,2,4,TRIANGLE,INSTRUMENTS,small,T,8,18,142,60,12.699110634862457,10.483812165587834,early
15,2,5,ELM,TREES,large,E,3,230,78,138,25.93640210591811,35.86100758460281,early
15,2,6,HICKORY,TREES,large,H,7,151,146,123,15.797180502483144,78.15570564719899,early
15,2,7,PINE,TREES,large,P,4,23,133,130,75.36984692374402,38.10523659657293,early
15,2,8,MAPLE,TREES,large,M,5,112,32,14,2.6404190005300987,35.18484893037861,early
15,2,9,WEDGE,TOOLS,small,W,5,65,83,183,26.63053386391373,39.21734357083892,early
15,2,10,WIRE,TOOLS,small,W,4,26,106,233,63.89913787143207,44.81114576244495,early
15,2,11,HAMMER,TOOLS,small,H,6,227,249,191,68.77849607054473,10.175630187691041,early
15,2,12,SCREWS,TOOLS,small,S,6,109,28,49,56.686479087511216,24.31786911058705,early
15,2,13,RASPBERRY,FRUITS,small,R,9,158,102,46,5.979624281955818,53.00011050506806,early
15,2,14,HONEYDEW,FRUITS,small,H,8,243,135,161,77.34641371808804,20.32502254105887,early
15,2,15,FIG,FRUITS,small,F,3,0,218,103,0.49619541804528877,39.230462911725695,early
15,2,16,PLUM,FRUITS,small,P,4,149,103,136,70.70619223545731,31.908115740444593,early
15,3,1,RULER,TOOLS,small,R,5,101,159,96,46.083655009861296,66.36882867708032,early
15,3,2,WASHER,TOOLS,small,W,6,99,127,38,22.131525718366262,62.02834790777059,early
15,3,3,GLUE,TOOLS,small,G,4,152,79,64,65.09221895481315,77.4979303833026,early
15,3,4,NUTS,TOOLS,small,N,4,32,155,143,64.38994671812651,52.68944653454918,early
15,3,5,VANCOUVER,CITIES,large,V,9,222,35,198,70.86118510722956,42.0096161122125,early
15,3,6,JERUSALEM,CITIES,large,J,9,93,25,170,17.0660529551751,33.75424755541773,early
15,3,7,TOKYO,CITIES,large,T,5,110,215,161,8.177526149558558,81.9345069945939,early
15,3,8,PHILADELPHIA,CITIES,large,P,12,214,191,37,18.12203029721032,7.7679511885326775,early
15,3,9,CALIFORNIA,STATES,large,C,10,73,217,59,9.399302104486715,30.51625741400022,early
15,3,10,VERMONT,STATES,large,V,7,134,225,57,46.754082492589035,3.3632577769612064,early
15,3,11,WISCONSIN,STATES,large,W,9,147,5,81,68.81978095265853,54.346492014452124,early
15,3,12,HAWAII,STATES,large,H,6,157,7,41,70.75775113817058,31.872724046428594,early
15,3,13,MANGO,FRUITS,small,M,5,142,58,142,24.968427853837714,62.282540518274764,early
15,3,14,BANANA,FRUITS,small,B,6,39,126,121,55.182991266858394,13.94875772513809,early
15,3,15,NECTARINE,FRUITS,small,N,9,189,132,161,34.36717886740147,58.86112562569667,early
15,3,16,KUMQUAT,FRUITS,small,K,7,242,132,231,63.94684826374833,23.679242872306673,early
15,4,1,OAK,TREES,large,O,3,11,158,171,59.12186604157014,78.11117734859815,early
15,4,2,EVERGREEN,TREES,large,E,9,225,200,175,23.570500454629517,20.6681719164632,early
15,4,3,SPRUCE,TREES,large,S,6,164,201,6,70.9683601376281,46.268963416659666,early
15,4,4,COTTONWOOD,TREES,large,C,10,222,216,237,56.34627204473605,28.349208928340804,early
15,4,5,ROBE,CLOTHING,small,R,4,229,150,212,33.13906787317817,75.46665232148193,early
15,4,6,JUMPER,CLOTHING,small,J,6,42,68,143,32.15908937372891,4.94893434069702,early
15,4,7,BELT,CLOTHING,small,B,4,34,109,15,67.39859061975933,87.06861725740285,early
15,4,8,SHIRT,CLOTHING,small,S,5,211,192,212,13.596590641308797,84.13904474966655,early
15,4,9,HARMONICA,INSTRUMENTS,small,H,9,104,235,251,29.203228133788944,3.756093584771608,early
15,4,10,UKULELE,INSTRUMENTS,small,U,7,68,114,156,58.83272282745386,75.85415951215826,early
15,4,11,BANJO,INSTRUMENTS,large,B,5,180,223,216,75.98099854996565,25.173742138614916,early
15,4,12,MARIMBA,INSTRUMENTS,large,M,7,196,53,108,45.8960013627312,9.600082785622751,early
15,4,13,BLENDER,KITCHEN-RELATED,large,B,7,135,69,7,23.2080464961519,78.6281685563597,early
15,4,14,COLANDER,KITCHEN-RELATED,small,C,8,22,253,237,8.887121316614312,45.32319893033434,early
15,4,15,CUP,KITCHEN-RELATED,small,C,3,223,79,176,14.939666496281244,65.54973267166078,early
15,4,16,MIXER,KITCHEN-RELATED,large,M,5,213,241,43,8.916564336762892,70.67748130430354,early
15,5,1,TUBA,INSTRUMENTS,large,T,4,60,84,226,0.15417738257683444,1.666893410247365,early
15,5,2,PICCOLO,INSTRUMENTS,small,P,7,52,126,235,83.4273373206647,51.80676212213519,early
15,5,3,TAMBOURINE,INSTRUMENTS,small,T,10,6,90,162,0.8029582235947108,38.75565629999326,early
15,5,4,TRUMPET,INSTRUMENTS,large,T,7,101,12,60,24.070129223633153,22.729175907857265,early
15,5,5,PELVIS,BODY PARTS,large,P,6,86,64,71,52.92732714524739,62.60254735221174,early
15,5,6,ARMS,BODY PARTS,large,A,4,62,34,232,25.622532617845962,84.70703685236191,early
15,5,7,STOMACH,BODY PARTS,small,S,7,117,149,240,31.310355041268714,51.54373760346709,early
15,5,8,HIP,BODY PARTS,small,H,3,9,94,145,54.65137160177002,64.36052383042116,early
15,5,9,DALLAS,CITIES,large,D,6,12,97,170,53.471825409269535,58.51937706870926,early
15,5,10,PARIS,CITIES,large,P,5,156,16,174,68.48972756214054,25.68363293153976,early
15,5,11,ROME,CITIES,large,R,4,120,122,123,53.281104193655324,32.81689871121776,early
15,5,12,MONTREAL,CITIES,large,M,8,105,235,225,0.3355778442131463,32.08046675397168,early
15,5,13,MUG,KITCHEN-RELATED,small,M,3,243,117,40,65.62833044172586,45.03711500853426,early
15,5,14,BROILER,KITCHEN-RELATED,large,B,7,234,133,3,58.266506798170084,48.089575328246745,early
15,5,15,THERMOMETER,KITCHEN-RELATED,small,T,11,241,161,158,53.49395354970977,37.758215394113634,early
15,5,16,OVEN,KITCHEN-RELATED,large,O,4,206,33,220,20.25718477551465,29.079602570639516,early
15,6,1,BRA,CLOTHING,small,B,3,97,187,213,14.775928483220909,38.626732471188724,early
15,6,2,SWEATER,CLOTHING,small,S,7,188,235,147,78.03192923145969,31.502445011564635,early
15,6,3,TROUSERS,CLOTHING,small,T,8,229,100,38,70.90542878891371,32.99299031607944,early
15,6,4,GLOVES,CLOTHING,small,G,6,15,131,196,2.4519679996312824,10.798282139705893,early
15,6,5,TEAK,TREES,large,T,4,22,152,236,29.753372136827785,43.5559530940509,early
15,6,6,PALM,TREES,large,P,4,20,135,177,32.000346021930575,76.22385125470376,early
15,6,7,CEDAR,TREES,large,C,5,16,101,35,25.364483747773285,0.1095515667666469,early
15,6,8,SYCAMORE,TREES,large,S,8,189,247,224,34.15918680696783,36.87074544827899,early
15,6,9,CHICAGO,CITIES,large,C,7,68,140,84,45.924961463683175,32.43945203536357,early
15,6,10,BERLIN,CITIES,large,B,6,37,56,217,31.317434607678283,63.96518119559501,early
15,6,11,RENO,CITIES,large,R,4,70,183,177,18.03355376355278,75.58391183373227,early
15,6,12,SYDNEY,CITIES,large,S,6,252,226,163,73.25571437261151,57.175415389302586,early
15,6,13,HORNET,INSECTS,small,H,6,82,20,11,12.086205607230164,55.7037001857071,early
15,6,14,MANTIS,INSECTS,small,M,6,85,186,130,79.28617256505402,34.18977234267675,early
15,6,15,MOSQUITO,INSECTS,small,M,8,181,94,85,57.28967245769948,2.278743282925367,early
15,6,16,MILLIPEDE,INSECTS,small,M,9,242,147,228,53.64455570881395,5.795140475740791,early
15,7,1,DOG,MAMMALS,large,D,3,248,165,186,72.29472426760721,72.92930968844519,early
15,7,2,TIGER,MAMMALS,large,T,5,49,93,144,32.74059341762741,69.8450210573424,early
15,7,3,DONKEY,MAMMALS,large,D,6,135,168,203,81.35714161599499,17.493013631350962,early
15,7,4,HIPPOPOTAMUS,MAMMALS,large,H,12,80,187,65,69.42958909066937,15.77571235521647,early
15,7,5,KNUCKLE,BODY PARTS,small,K,7,237,98,127,50.6208584117733,46.68086803982278,early
